date,vehicle_id,image_path,cluster,distance_to_centroid
2023-01-01,2605,Vehicle/Vehicle_2605/2023-01-01.png,0,0.9106151461601257
2023-01-02,2605,Vehicle/Vehicle_2605/2023-01-02.png,2,0.8439974784851074
2023-01-03,2605,Vehicle/Vehicle_2605/2023-01-03.png,4,0.5713512301445007
2023-01-04,2605,Vehicle/Vehicle_2605/2023-01-04.png,1,0.905139148235321
2023-01-05,2605,Vehicle/Vehicle_2605/2023-01-05.png,2,0.7291301488876343
2023-01-06,2605,Vehicle/Vehicle_2605/2023-01-06.png,2,0.7693508863449097
2023-01-07,2605,Vehicle/Vehicle_2605/2023-01-07.png,0,0.8678521513938904
2023-01-08,2605,Vehicle/Vehicle_2605/2023-01-08.png,1,0.9170321226119995
2023-01-09,2605,Vehicle/Vehicle_2605/2023-01-09.png,1,0.8955053687095642
2023-01-10,2605,Vehicle/Vehicle_2605/2023-01-10.png,3,0.9028852581977844
2023-01-11,2605,Vehicle/Vehicle_2605/2023-01-11.png,1,0.9217951893806458
2023-01-12,2605,Vehicle/Vehicle_2605/2023-01-12.png,0,0.9533421993255615
2023-01-13,2605,Vehicle/Vehicle_2605/2023-01-13.png,0,0.9888790249824524
2023-01-14,2605,Vehicle/Vehicle_2605/2023-01-14.png,4,1.0145732164382935
2023-01-15,2605,Vehicle/Vehicle_2605/2023-01-15.png,0,0.8822905421257019
2023-01-16,2605,Vehicle/Vehicle_2605/2023-01-16.png,2,0.639431893825531
2023-01-17,2605,Vehicle/Vehicle_2605/2023-01-17.png,0,0.9496699571609497
2023-01-18,2605,Vehicle/Vehicle_2605/2023-01-18.png,0,0.8643021583557129
2023-01-19,2605,Vehicle/Vehicle_2605/2023-01-19.png,4,0.8483524322509766
2023-01-20,2605,Vehicle/Vehicle_2605/2023-01-20.png,0,0.9474424123764038
2023-01-21,2605,Vehicle/Vehicle_2605/2023-01-21.png,3,0.6851162910461426
2023-01-22,2605,Vehicle/Vehicle_2605/2023-01-22.png,3,0.5563801527023315
2023-01-23,2605,Vehicle/Vehicle_2605/2023-01-23.png,3,0.8425482511520386
2023-01-24,2605,Vehicle/Vehicle_2605/2023-01-24.png,0,1.0092743635177612
2023-01-25,2605,Vehicle/Vehicle_2605/2023-01-25.png,1,0.9039267897605896
2023-01-26,2605,Vehicle/Vehicle_2605/2023-01-26.png,1,0.9463050365447998
2023-01-27,2605,Vehicle/Vehicle_2605/2023-01-27.png,0,1.0004829168319702
2023-01-28,2605,Vehicle/Vehicle_2605/2023-01-28.png,0,1.007327675819397
2023-01-29,2605,Vehicle/Vehicle_2605/2023-01-29.png,0,0.9449360966682434
2023-01-30,2605,Vehicle/Vehicle_2605/2023-01-30.png,4,0.503562331199646
2023-01-31,2605,Vehicle/Vehicle_2605/2023-01-31.png,4,0.557725191116333
