date,vehicle_id,image_path,cluster,distance_to_centroid
2023-01-01,2191,Vehicle/Vehicle_2191/2023-01-01.png,0,0.847922682762146
2023-01-02,2191,Vehicle/Vehicle_2191/2023-01-02.png,0,0.9837117791175842
2023-01-03,2191,Vehicle/Vehicle_2191/2023-01-03.png,3,0.9214159846305847
2023-01-04,2191,Vehicle/Vehicle_2191/2023-01-04.png,0,0.9688848853111267
2023-01-05,2191,Vehicle/Vehicle_2191/2023-01-05.png,4,0.9133368134498596
2023-01-06,2191,Vehicle/Vehicle_2191/2023-01-06.png,4,0.8977840542793274
2023-01-07,2191,Vehicle/Vehicle_2191/2023-01-07.png,0,0.9650717377662659
2023-01-08,2191,Vehicle/Vehicle_2191/2023-01-08.png,1,0.6723672151565552
2023-01-09,2191,Vehicle/Vehicle_2191/2023-01-09.png,0,0.9280250668525696
2023-01-10,2191,Vehicle/Vehicle_2191/2023-01-10.png,1,0.7499615550041199
2023-01-11,2191,Vehicle/Vehicle_2191/2023-01-11.png,1,0.9157717227935791
2023-01-12,2191,Vehicle/Vehicle_2191/2023-01-12.png,1,0.8795198798179626
2023-01-13,2191,Vehicle/Vehicle_2191/2023-01-13.png,0,0.942825973033905
2023-01-14,2191,Vehicle/Vehicle_2191/2023-01-14.png,2,0.8678072690963745
2023-01-15,2191,Vehicle/Vehicle_2191/2023-01-15.png,2,0.5929381251335144
2023-01-16,2191,Vehicle/Vehicle_2191/2023-01-16.png,2,0.5979324579238892
2023-01-17,2191,Vehicle/Vehicle_2191/2023-01-17.png,3,0.7961899042129517
2023-01-18,2191,Vehicle/Vehicle_2191/2023-01-18.png,3,0.7896333932876587
2023-01-19,2191,Vehicle/Vehicle_2191/2023-01-19.png,0,0.9879170060157776
2023-01-20,2191,Vehicle/Vehicle_2191/2023-01-20.png,3,0.9939817190170288
2023-01-21,2191,Vehicle/Vehicle_2191/2023-01-21.png,3,0.9370262026786804
2023-01-22,2191,Vehicle/Vehicle_2191/2023-01-22.png,1,0.9523447155952454
2023-01-23,2191,Vehicle/Vehicle_2191/2023-01-23.png,3,0.9315764307975769
2023-01-24,2191,Vehicle/Vehicle_2191/2023-01-24.png,4,0.8458993434906006
2023-01-25,2191,Vehicle/Vehicle_2191/2023-01-25.png,4,0.9380402565002441
2023-01-26,2191,Vehicle/Vehicle_2191/2023-01-26.png,1,0.6584196090698242
2023-01-27,2191,Vehicle/Vehicle_2191/2023-01-27.png,0,0.9647337794303894
2023-01-28,2191,Vehicle/Vehicle_2191/2023-01-28.png,3,0.9954849481582642
2023-01-29,2191,Vehicle/Vehicle_2191/2023-01-29.png,0,0.9634645581245422
2023-01-30,2191,Vehicle/Vehicle_2191/2023-01-30.png,2,0.9886691570281982
2023-01-31,2191,Vehicle/Vehicle_2191/2023-01-31.png,4,0.8628605008125305
