date,vehicle_id,image_path,cluster,distance_to_centroid
2023-01-01,1312,Vehicle/Vehicle_1312/2023-01-01.png,0,1.0265523195266724
2023-01-02,1312,Vehicle/Vehicle_1312/2023-01-02.png,4,0.9251357316970825
2023-01-03,1312,Vehicle/Vehicle_1312/2023-01-03.png,1,0.7893880009651184
2023-01-04,1312,Vehicle/Vehicle_1312/2023-01-04.png,4,0.8988988399505615
2023-01-05,1312,Vehicle/Vehicle_1312/2023-01-05.png,2,0.6476190090179443
2023-01-06,1312,Vehicle/Vehicle_1312/2023-01-06.png,2,0.8183110356330872
2023-01-07,1312,Vehicle/Vehicle_1312/2023-01-07.png,2,0.8530266880989075
2023-01-08,1312,Vehicle/Vehicle_1312/2023-01-08.png,1,0.9072361588478088
2023-01-09,1312,Vehicle/Vehicle_1312/2023-01-09.png,4,0.8464322090148926
2023-01-10,1312,Vehicle/Vehicle_1312/2023-01-10.png,1,0.6119636297225952
2023-01-11,1312,Vehicle/Vehicle_1312/2023-01-11.png,0,0.6829267144203186
2023-01-12,1312,Vehicle/Vehicle_1312/2023-01-12.png,4,0.975494921207428
2023-01-13,1312,Vehicle/Vehicle_1312/2023-01-13.png,0,0.7940363883972168
2023-01-14,1312,Vehicle/Vehicle_1312/2023-01-14.png,4,0.884544849395752
2023-01-15,1312,Vehicle/Vehicle_1312/2023-01-15.png,2,0.6413841247558594
2023-01-16,1312,Vehicle/Vehicle_1312/2023-01-16.png,2,0.5795121192932129
2023-01-17,1312,Vehicle/Vehicle_1312/2023-01-17.png,1,0.9311217069625854
2023-01-18,1312,Vehicle/Vehicle_1312/2023-01-18.png,2,0.9167608618736267
2023-01-19,1312,Vehicle/Vehicle_1312/2023-01-19.png,0,0.5944114923477173
2023-01-20,1312,Vehicle/Vehicle_1312/2023-01-20.png,0,0.8155726790428162
2023-01-21,1312,Vehicle/Vehicle_1312/2023-01-21.png,3,0.8766061067581177
2023-01-22,1312,Vehicle/Vehicle_1312/2023-01-22.png,0,1.0389907360076904
2023-01-23,1312,Vehicle/Vehicle_1312/2023-01-23.png,3,0.9076964855194092
2023-01-24,1312,Vehicle/Vehicle_1312/2023-01-24.png,0,1.055646538734436
2023-01-25,1312,Vehicle/Vehicle_1312/2023-01-25.png,1,0.6717343926429749
2023-01-26,1312,Vehicle/Vehicle_1312/2023-01-26.png,0,0.6167033910751343
2023-01-27,1312,Vehicle/Vehicle_1312/2023-01-27.png,3,0.6921870112419128
2023-01-28,1312,Vehicle/Vehicle_1312/2023-01-28.png,3,0.5447879433631897
2023-01-29,1312,Vehicle/Vehicle_1312/2023-01-29.png,0,0.6412211060523987
2023-01-30,1312,Vehicle/Vehicle_1312/2023-01-30.png,4,0.843377411365509
2023-01-31,1312,Vehicle/Vehicle_1312/2023-01-31.png,4,0.8689700961112976
